orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,codigo_unidade_orcamentaria,codigo_item,nome_item,codigo_natureza_despesa_detalhada,nome_natureza_despesa_detalhada,valor
46,ADVOCACIA-GERAL DA UNIÃO,AGU,46,ADVOCACIA-GERAL DA UNIÃO,AGU,ADVOCACIA-GERAL DA UNIÃO,AGU,202110,63101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,235874,MINISTÉRIO DA CIDADANIA,MCIDADANIA,MINISTÉRIO DA CIDADANIA,MCIDADANIA,202110,55101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,131553.88
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1855.79
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25103,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,216020.74
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,202110,24101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,78255.66
235876,MINISTÉRIO DA ECONOMIA,ME,956,FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA,ENAP,FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA,ENAP,202110,25302,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,42500.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,8,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,CNPQ,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,CNPQ,202110,24201,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,89,BANCO CENTRAL DO BRASIL,BACEN,BANCO CENTRAL DO BRASIL,BACEN,202110,25201,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,166,SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,202110,25298,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,204160.0
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25104,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,3,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,202110,25301,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,114796.75
235876,MINISTÉRIO DA ECONOMIA,ME,478,COMISSÃO DE VALORES MOBILIÁRIOS,CVM,COMISSÃO DE VALORES MOBILIÁRIOS,CVM,202110,25203,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2024.24
235876,MINISTÉRIO DA ECONOMIA,ME,235,SUPERINTENDÊNCIA DE SEGUROS PRIVADOS,SUSEP,SUPERINTENDÊNCIA DE SEGUROS PRIVADOS,SUSEP,202110,25208,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,11973.75
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,1934,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,INSS,202110,25303,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,92781.88
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25915,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,533.67
235876,MINISTÉRIO DA ECONOMIA,ME,382,INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,202110,25297,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,86615.4
276368,MINISTÉRIO DO TRABALHO E PREVIDÊNCIA,MTP,221,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",FUNDACENTRO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",FUNDACENTRO,202110,25299,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,19573.01
235876,MINISTÉRIO DA ECONOMIA,ME,240,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,202110,25296,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,3999.16
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,26232,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,42283.58
244,MINISTÉRIO DA EDUCAÇÃO,MEC,416,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,202110,26233,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,15508.38
244,MINISTÉRIO DA EDUCAÇÃO,MEC,420,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,202110,26231,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,256,COLÉGIO PEDRO II,CP II,COLÉGIO PEDRO II,CP II,202110,26201,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,58669.9
244,MINISTÉRIO DA EDUCAÇÃO,MEC,244,MINISTÉRIO DA EDUCAÇÃO,MEC,MINISTÉRIO DA EDUCAÇÃO,MEC,202110,26101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2556.68
244,MINISTÉRIO DA EDUCAÇÃO,MEC,425,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,202110,26234,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,6736.07
244,MINISTÉRIO DA EDUCAÇÃO,MEC,423,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,202110,26238,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,7915.79
244,MINISTÉRIO DA EDUCAÇÃO,MEC,424,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,202110,26237,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1677.23
244,MINISTÉRIO DA EDUCAÇÃO,MEC,430,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,202110,26244,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,417,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,202110,26243,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,5782.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,428,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,202110,26241,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1576.39
244,MINISTÉRIO DA EDUCAÇÃO,MEC,460,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,202110,26255,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,429,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,202110,26246,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,10535.23
244,MINISTÉRIO DA EDUCAÇÃO,MEC,433,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,202110,26248,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2000.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,459,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,202110,26254,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1751.97
244,MINISTÉRIO DA EDUCAÇÃO,MEC,67671,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,202110,26252,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1466.66
244,MINISTÉRIO DA EDUCAÇÃO,MEC,52702,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,202110,26251,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,11585.23
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94739,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,UNIPAMPA,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,UNIPAMPA,202110,26266,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,62478.53
244,MINISTÉRIO DA EDUCAÇÃO,MEC,105793,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,UNILA,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,UNILA,202110,26267,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2513.85
244,MINISTÉRIO DA EDUCAÇÃO,MEC,458,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA-RN,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA-RN,202110,26264,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,477,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,202110,26278,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,18993.26
244,MINISTÉRIO DA EDUCAÇÃO,MEC,471,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,202110,26276,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,4450.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,476,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,FUNDAÇÃO UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,202110,26273,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,14136.85
244,MINISTÉRIO DA EDUCAÇÃO,MEC,467,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,202110,26272,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,15949.8
244,MINISTÉRIO DA EDUCAÇÃO,MEC,472,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,202110,26274,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,17218.89
244,MINISTÉRIO DA EDUCAÇÃO,MEC,469,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,UFS,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,UFS,202110,26281,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,474,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,202110,26282,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,4897.89
244,MINISTÉRIO DA EDUCAÇÃO,MEC,468,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,202110,26279,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,13800.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,827,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,202110,26283,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,85939.26
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,32265,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,50266.5
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,32396,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,51960.28
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1223300.645942
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,173,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,202110,30202,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,152141.68
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30107,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,4528091.57
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,32101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,15899.28
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30911,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2700000.0
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,322,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,202110,30211,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,45386.66
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,32266,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,34926.48
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,8839944.67
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,299,FUNDAÇÃO ALEXANDRE DE GUSMÃO,FUNAG,FUNDAÇÃO ALEXANDRE DE GUSMÃO,FUNAG,202110,35201,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1200.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,26292,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,640.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,26298,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,26402,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,5537.24
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,26404,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,6080.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100910,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS",IFAM,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS",IFAM,202110,26403,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,2987.5
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100912,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IF ES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IF ES,202110,26406,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1313.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100921,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,202110,26408,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,42531.34
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100913,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF-GOIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF-GOIANO,202110,26407,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,34155.44
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100915,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,202110,26412,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,14137.87
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,26414,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,131638.64
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,26409,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,11643.41
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100901,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,202110,26410,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,1192.53
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100917,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,202110,26416,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,8565.65
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,26417,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,5131.08
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100903,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO",IFTRIAMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO",IFTRIAMG,202110,26413,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,5061.76
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100904,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MATO GROSSO DO SUL",IFMS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MATO GROSSO DO SUL",IFMS,202110,26415,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,12341.05
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100907,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,202110,26421,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,32188.53
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100906,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,202110,26420,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,20316.75
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100918,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,202110,26419,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,7448.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,26418,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,6975.19
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30101,31,Despesas de Teleprocessamento,33904013,COMUNICACAO DE DADOS E REDES EM GERAL,242653.92
